ident,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,gps_code
IS40,Eudy Airport,42.0943984985352,-89.0271987915039,NA,US,US-IL,Monroe Center,IS40
IS41,Vogen Restricted Landing Area,41.4608993530274,-88.5920028686524,NA,US,US-IL,Newark,IS41
IS43,Riggins Farms Airport,39.8699989318848,-88.0749969482422,NA,US,US-IL,Villa Glove,IS43
IS45,Mast Field,39.9766998291016,-91.3339996337891,NA,US,US-IL,Quincy,IS45
IS47,Willis Airport,42.0306015014648,-88.7017974853516,NA,US,US-IL,Sycamore,IS47
IS51,Schilson Field,40.4514007568359,-91.2037963867187,NA,US,US-IL,Carthage,IS51
IS52,Russell Airport,40.9277992248535,-87.6224975585938,NA,US,US-IL,Donovan,IS52
IS54,Mc Christy Airport,39.6431007385,-89.1445007324,NA,US,US-IL,Stonington,IS54
IS55,Morton Airport,40.5909004211426,-90.9423980712891,NA,US,US-IL,La Harpe,IS55
IS56,Herren Airport,40.0881004333496,-90.8853988647461,NA,US,US-IL,Timewell,IS56
IS57,Wind Rose Farm Airport,42.1796989440918,-88.6327972412109,NA,US,US-IL,Marengo,IS57
IS59,Rotstein Airport,42.1338996887207,-88.924201965332,NA,US,US-IL,Kirkland,IS59
IS60,Nixon Restricted Landing Area,39.19419861,-90.15609741,NA,US,US-IL,Medora,IS60
IS62,John D Rennick Airport,40.8672981262207,-89.4531021118164,NA,US,US-IL,Spring Bay,IS62
IS63,Hoffman Airport,41.9702987670898,-88.7509002685547,NA,US,US-IL,De Kalb,IS63
IS64,Kuntz Field,40.7230987548828,-88.86669921875,NA,US,US-IL,Gridley,IS64
IS65,Woodlake Landing Airport,41.6384010314941,-88.6445007324219,NA,US,US-IL,Sandwich,IS65
IS66,Rhea Restricted Landing Area,40.5923004150391,-91.2014999389649,NA,US,US-IL,Pontoosuc,IS66
IS69,Kloker Airport,39.9188995361328,-90.5110015869141,NA,US,US-IL,Meredosia,IS69
IS71,Koch Airport,42.4583015441895,-89.1949996948242,NA,US,US-IL,Shirland,IS71
IS73,Woodley Aerial Spray Airport,41.5325012207031,-89.7018966674805,NA,US,US-IL,New Bedford,IS73
IS77,Hoehn RLA Restricted Landing Area,39.2207984924,-89.3328018188,NA,US,US-IL,Witt,IS77
IS78,Early - Merkel Field,42.3666992188,-89.2319030762,NA,US,US-IL,Pecatonica,IS78
IS80,Uncle Chuck's Airport,41.9178009033203,-88.7892990112305,NA,US,US-IL,De Kalb,IS80
IS82,Arras RLA Restricted Landing Area,39.3381004333,-90.1781005859,NA,US,US-IL,Greenfield,IS82
IS83,Untied Acres Airport,42.2275009155274,-88.7671966552734,NA,US,US-IL,Belvidere,IS83
IS85,Newton Airport,39.5047988891602,-90.5054016113281,NA,US,US-IL,Patterson,IS85
IS86,Hendrix Airport,41.0416984558106,-88.1917037963867,NA,US,US-IL,Buckingham,IS86
IS88,Melody Field,40.1486015319824,-87.6945037841797,NA,US,US-IL,Danville,IS88
IS93,Sue Rock International Airport,42.4425010681152,-89.4992980957031,NA,US,US-IL,Rock City,IS93
IS94,Johnson Airport,41.605598449707,-88.6612014770508,NA,US,US-IL,Sandwich,IS94
IS95,Harrington Farms Airport,41.5586013793945,-88.6644973754883,NA,US,US-IL,Sheridan,IS95
IT-0001,PRATI NUOVI,45.2686649386,7.9479432106,EU,IT,IT-21,Mazzè (TO),
IT-0002,Senigalia Airstrip,43.7382668589,13.1832075119,EU,IT,IT-57,Senigalia,
IT-0003,Field Sansepolcro,43.5585007767,12.1557712555,EU,IT,IT-52,,
IT-0004,Aviosuperficie Eremo della Giubiliana,36.8612873036,14.6270084381,EU,IT,IT-82,Ragusa,
IT-0005,Aviosuperficie Bovarella,37.7926937135,12.8450775146,EU,IT,IT-82,Salemi,
IT-0006,Campo di Volo Valbelice,37.6742421311,12.7746105194,EU,IT,IT-82,Castelvetrano,
IT-0007,Campo di Volo Assoro,37.5618098498,14.4963741302,EU,IT,IT-82,Assoro,
IT-0008,Campo di Volo AvioClub Centro Sicilia,37.4509622339,13.9231109619,EU,IT,IT-82,Serradifalco,
IT-0009,Campo di Volo Avioclub Caltagirone,37.1922196409,14.6132969856,EU,IT,IT-82,Caltagirone,
IT-0010,Aviosuperficie Angelo D'Arrigo,37.7995608028,15.2277374268,EU,IT,IT-82,Fiumefreddo di Sicilia,
IT-0011,Aviosuperficie Avioclub Paternò,37.5533556914,14.8844361305,EU,IT,IT-82,Paternò,
IT-0012,Aviosuperficie Rinaura,37.0286467521,15.2435088158,EU,IT,IT-82,Siracusa,
IT-0013,Aviosuperficie Minotaurus e Medusa,38.0491049274,14.5413064957,EU,IT,IT-82,Caronia,
IT-0014,Aviosuperficie Oasi dei Re,36.7214802735,14.7736501694,EU,IT,IT-82,Marina di Modica,
IT-0015,Aviosuperficie Ramacca,37.390652179,14.6202492714,EU,IT,IT-82,Ramacca,
IT-0016,Aviosuperficie Sorvoliamo,37.0084558926,14.5951116085,EU,IT,IT-82,Comiso,
IT-0017,Aviosuperficie Terranova,37.5766235765,12.9444909096,EU,IT,IT-82,Menfi,
IT-0018,Campo di Volo Capo d'Orlando,38.1264210216,14.707903862,EU,IT,IT-82,Capo d'Orlando,
IT-0019,Campo di Volo Cugno,37.432392118,14.6152496338,EU,IT,IT-82,Aidone,
IT-0020,Campo di Volo Camemi,37.2632607023,14.6265792847,EU,IT,IT-82,Mineo,
IT-0021,Campo di Volo Elpifly,36.810908171,14.5447719097,EU,IT,IT-82,Marina di Ragusa,
IT-0022,Campo di Volo Marano,37.3864666764,14.1434705257,EU,IT,IT-82,Pietraperzia,
IT-0023,"Campo di Volo ""Il Cherubino""",37.5944097607,14.8802518845,EU,IT,IT-82,Santa Maria di Licodia,
IT-0024,Campo di Volo Pachino Fly Dream,36.7265711361,15.0337171555,EU,IT,IT-82,Pachino,
IT-0025,Campo di Volo Albatros,37.9724429058,13.7718558311,EU,IT,IT-82,Termini Imerese,
IT-0026,Campo di Volo Ali Val di Neto,39.1847928372,17.107129097,EU,IT,IT-78,Bucchi,
IT-0027,Aviosuperficie Ali Calabria,38.6195864507,15.9510111809,EU,IT,IT-78,Rombiolo,
IT-0028,Aviosuperficie Cosenza,39.5278776947,16.2298965454,EU,IT,IT-78,Bisignano,
IT-0029,Aviosuperficie Franca,39.1898571303,16.6706371307,EU,IT,IT-78,Cotronei,
IT-0030,Aviosuperficie Scalea,39.7761877502,15.8113431931,EU,IT,IT-78,Scalea,
IT-0031,Campo di Volo Dragons Fly,39.7385361048,16.457015276,EU,IT,IT-78,Sibari,
IT-0032,Campo di Volo Il Grifo,38.6372546184,15.9477496147,EU,IT,IT-78,Zungri,
IT-0034,Giancarlo Filippi - Mondovì (CN),44.4099338474,7.80999183655,EU,IT,IT-21,Mondovì,
IT-0035,MONTALTO DORA,45.4875460303,7.84322977066,EU,IT,IT-21,Montalto Dora (TO),
IT-0036,VISCHE,45.3446126215,7.91907191277,EU,IT,IT-21,Vische (TO),LIVV
IT-0037,GARZIGLIANA,44.8344325401,7.36356496811,EU,IT,IT-21,Garzigliana (TO),
IT-0038,ACQUI TERME,44.6774879458,8.50124001503,EU,IT,IT-21,Acqui Terme (AL),
IT-0039,ALPE MEGGIANA,45.7458333333,8.04555555556,EU,IT,IT-U-A,Piode (VC),
IT-0040,MARC INGEGNO,45.7780555556,8.26861111111,EU,IT,IT-21,Prodogno fraz.Roccapietra (VC),
IT-0041,ANGIALE,44.8336111111,7.53055555556,EU,IT,IT-21,Vigone (TO),
IT-0042,ASTIGIANA,44.8888063772,8.35486650467,EU,IT,IT-21,Castello D'Annone (AT),
IT-0043,Boglietto,44.7586111111,8.18305555556,EU,IT,IT-21,Costiglione D'Asti (AT),
IT-0044,CA' LUNGA,44.4983333333,7.72333333333,EU,IT,IT-21,Pezzolo Valle Uzzone (CN),
IT-0045,CASALEGGIO,45.4966666667,8.52716666667,EU,IT,IT-21,Casaleggio (NO),
IT-0046,CASCINA GRECIA,45.35,7.78333333333,EU,IT,IT-21,Cuceglio (TO),
IT-0047,CASCINA VALENTINO,44.6975,7.40194444444,EU,IT,IT-21,Envie (CN),
IT-0048,CASTELNUOVO DON BOSCO,45.0244444444,7.96638888889,EU,IT,IT-21,Castelnuovo Don Bosco (AT),LILF
IT-0049,CHAVEZ MARINI,46.1341666667,8.30633333333,EU,IT,IT-21,Masera (VB),
IT-0050,Cossato,45.6533333333,8.20444444444,EU,IT,IT-21,Cossato (BI),
IT-0051,CUMIANA,44.9390431664,7.42892503738,EU,IT,IT-21,Cumiana (TO),
IT-0052,FRANCAVILLA BISIO,44.7298679572,8.73007535934,EU,IT,IT-21,Francavilla Bisio (AL),
IT-0053,GATTINARA,45.6056615463,8.3242893219,EU,IT,IT-21,Gattinara (VC),
IT-0054,IL PICCHIO,45.7086666667,8.59566666667,EU,IT,IT-21,Borgo Ticino (NO),
IT-0055,PEGASUS,45.3099300204,7.66545295715,EU,IT,IT-21,Busano (TO),
IT-0056,PIANFEI,44.3911111111,7.72555555556,EU,IT,IT-21,Pianfei (CN),
IT-0057,PIOVERA,44.9358333333,8.74933333333,EU,IT,IT-21,Piovera (AL),
IT-0058,PIANEZZA,45.1238333333,7.521,EU,IT,IT-21,Pianezza (TO),
IT-0059,TORTONA,44.9384356032,8.86588096619,EU,IT,IT-21,Tortona (AL),
IT-0060,VALENTINO,44.4372222222,7.66055555556,EU,IT,IT-21,Castelletto Stura (CN),
IT-0062,Bosio Guido,44.4341935404,7.63225793839,EU,IT,IT-21,Castelletto Stura (CN),
IT-0063,C.V. Country Fly - Bene Vagienna,44.5030555556,7.82166666667,EU,IT,IT-21,Bene Vagienna (CN),
IT-0064,Campo di volo Ploia,44.8841666667,8.78083333333,EU,IT,IT-21,San Giuliano Vecchio (AL),
IT-0065,"Campo volo ""Il Laghetto""",44.7773333333,8.1295,EU,IT,IT-21,Castagnole Lanze (AT),
IT-0066,Campo Volo Angela e Sara,45.1638888889,8.12333333333,EU,IT,IT-21,Verrua Savoia (TO),
IT-0067,CHAMOIS,45.8337929311,7.61850357056,EU,IT,IT-23,Chamois (AO),
IT-0068,Campo Volo Chatelair,45.74,7.48055555556,EU,IT,IT-23,Nus (AO),
IT-0069,Campo Volo Falchi della Baraggia,45.4467361111,8.19151944444,EU,IT,IT-21,fraz. SAN DAMIANO,
IT-0070,Campo volo Malabaila,44.6788888889,7.81861111111,EU,IT,IT-21,Cherasco (CN),
IT-0071,Campo volo Sant'Elia,44.7419629903,7.70987033844,EU,IT,IT-21,Racconigi (CN),
IT-0072,Campo volo Val Triversa,44.9068942487,8.03409576416,EU,IT,IT-21,Cantarana (AT),
IT-0073,Campo volo Valsusa,45.1125,7.28722222222,EU,IT,IT-21,Vaie (TO),
IT-0074,Carolina,45.2531535258,7.89897680283,EU,IT,IT-21,Caluso (TO),
IT-0075,Cerreto Castello,45.5480555556,8.16111111111,EU,IT,IT-21,Cerreto Castello (BI),
IT-0076,Club Volo Ultraleggeri del Canavese,45.3583333333,7.71972222222,EU,IT,IT-21,Castellamonte (TO),
IT-0077,Fly Igor,45.2980555556,8.0075,EU,IT,IT-21,Cigliano  (VC),
ITK,Itokama Airport,-9.201527,148.264261,OC,PG,PG-NPP,Itokama,AYIK
JB01,Clearwater Aero Estates Airport,43.7571983337402,-89.6526031494141,NA,US,US-WI,Wisconsin Dells,JB01
JGD,Jiagedaqi Airport,50.375,124.116666667,AS,CN,CN-23,Jiagedaqi,
JIC,Jinchuan Airport,38.5422222222,102.348333333,AS,CN,CN-62,Jinchang,ZLJC
JIQ,Qianjiang Wulingshan Airport,29.5133333333,108.831111111,AS,CN,CN-50,Qianjiang,ZUQJ
JLA,Quartz Creek Airport,60.4827003479,-149.718994141,NA,US,US-AK,Cooper Landing,JLA
JM-0002,Manchioneal Airstrip,18.0547334536,-76.2831670046,NA,JM,JM-04,,
JM-0003,Tulloch Airstrip,18.1045968995,-76.9878101349,NA,JM,JM-14,Bog Walk,
JM-0004,Ewarton Airstrip,18.1739272531,-77.0685553551,NA,JM,JM-14,Ewarton,
JM-0005,Worthy Park Airstrip,18.1449749774,-77.1578836441,NA,JM,JM-14,,
JM-0006,Port Esquivel Airstrip,17.8912958044,-77.1360182762,NA,JM,JM-14,,
JM-0007,Puerto Seco Airstrip,18.4666041204,-77.3946905136,NA,JM,JM-06,Discovery Bay,
JM-0008,Silent Hill Airstrip,18.1963619642,-77.492108345,NA,JM,JM-12,,
JM-0009,Kirkvine Airstrip,18.0795496576,-77.47823596,NA,JM,JM-12,,
JM-0010,Nain Airstrip,17.9770288591,-77.6070141792,NA,JM,JM-11,,
JM-0011,Mafoota Airstrip,18.3717339749,-77.8932595253,NA,JM,JM-08,,
JM-0015,Moneague Training Camp Airfield,18.2822,-77.1054,NA,JM,JM-06,Moneague,
JM-0016,Bath Airfield,17.9405,-76.3075,NA,JM,JM-03,Bath,
JO-0002,King Feisal bin Abdul Aziz / Al Jafr Air Base,30.3435001373291,36.1477012634277,AS,JO,JO-MN,,
JO-0003,Al Jafr 2 Air Base,30.0191993713379,36.1259002685547,AS,JO,JO-MN,,
JO-0004,Azraq Highway Strip,32.0267062933,36.4086914062,AS,JO,JO-AZ,,
JO-0005,Wadi El Murbah Highway Strip,32.730667612,38.9783120155,AS,JO,JO-MA,,
JO-0006,Al Ghadaf Highway Strip,31.5965854628,36.9232356548,AS,JO,JO-AZ,,
JO-0007,Al Qatranah Highway Strip,31.2519924384,36.2232112885,AS,JO,JO-MN,,
JO-0008,Al Quwayrah Highway Strip,29.8239934905,35.3279650211,AS,JO,JO-AQ,,
JO-0009,Highway H Highway Strip,31.7856760596,36.2213230133,AS,JO,JO-AM,,
JOP,Josephstaal Airport,-4.74708333333,145.007083333,OC,PG,PG-MPM,Josephstaal,AYJS
JP-0007,Oitakenou Airport,33.026331,131.505577,AS,JP,JP-44,Bungo-ono,ZZZZ
JUH,Jiuhuashan Airport,30.7403,117.6856,AS,CN,CN-34,Chizhou,ZSJH
JY04,Paramount Air Airport,39.0651016235352,-74.9095993041992,NA,US,US-NJ,Green Creek,JY04
JY07,Air-List-Ads Airport,40.6957015991211,-75.1324005126953,NA,US,US-NJ,Stewartsville,JY07
JY08,Var-Sky Airport,39.6501007080078,-75.2841033935547,NA,US,US-NJ,Woodstown,JY08
JY17,Woodcrest Farms Airstrip,39.4721984863281,-75.2774963378906,NA,US,US-NJ,Shiloh,JY17
JY24,Weiss Farm Airport,40.923698425293,-74.8703994750977,NA,US,US-NJ,Allamuchy,JY24
JY31,Wide Sky Airpark,39.4468002319336,-75.3132019042969,NA,US,US-NJ,Bridgeton,JY31
JY39,Rainbow'S End Airport,39.661111,-75.465278,NA,US,US-NJ,Salem,JY39
JY43,Hill Top Airport,41.08322144,-74.33855438,NA,US,US-NJ,West Milford,JY43
K00,Hall Airport,32.5136985778809,-96.2369003295899,NA,US,US-TX,Kaufman,K00
K00C,Animas Air Park,37.2032012939,-107.869003296,NA,US,US-CO,Durango,
K00F,Broadus Airport,45.47249985,-105.4540024,NA,US,US-MT,Broadus,00F
K00M,Thigpen Field,31.953800201416,-89.2344970703125,NA,US,US-MS,Bay Springs,K00M
K00R,Livingston Municipal Airport,30.6858997344971,-95.0178985595703,NA,US,US-TX,Livingston,K00R
K00V,Meadow Lake Airport,38.9458007812,-104.569999695,NA,US,US-CO,Colorado Springs,KFLY
K01,Farington Field,40.3875007629395,-95.7891998291016,NA,US,US-NE,Auburn,K01
K01G,Perry-Warsaw Airport,42.7412986755,-78.0521011353,NA,US,US-NY,Perry,K01G
K01M,Tishomingo County Airport,34.49169921875,-88.2011032104492,NA,US,US-MS,Belmont,K01M
K02A,Gragg-Wade Field,32.8504981995,-86.6113967896,NA,US,US-AL,Clanton,K02A
K02C,Capitol Airport,43.0902222222,-88.1781602778,NA,US,US-WI,Brookfield,K02C
K02G,Columbiana County Airport,40.6733016967773,-80.6414031982422,NA,US,US-OH,East Liverpool,K02G
K03B,Mansfield Municipal Airport,37.127799987793,-92.6210021972656,NA,US,US-MO,Mansfield,K03B
K03D,Memphis Memorial Airport,40.4472999572754,-92.2269973754883,NA,US,US-MO,Memphis,K03D
K04A,Frank Sikes Airport,31.7362995147705,-86.2624969482422,NA,US,US-AL,Luverne,K04A
K04G,Lansdowne Airport,41.130500793457,-80.6195983886719,NA,US,US-OH,Youngstown,K04G
K04M,Calhoun County Airport,33.9300994873047,-89.3427963256836,NA,US,US-MS,Pittsboro,K04M
K04Y,Hawley Municipal Airport,46.8838005065918,-96.3503036499023,NA,US,US-MN,Hawley,K04Y
K05C,Griffith-Merrillville Airport,41.5197982788,-87.3994979858,NA,US,US-IN,Griffith,K05C
K05D,New Town Municipal Airport,47.9669990539551,-102.477996826172,NA,US,US-ND,New Town,K05D
K05U,Eureka Airport,39.6041984558,-116.004997253,NA,US,US-NV,Eureka,05U
K06A,Moton Field Municipal Airport,32.4604988098145,-85.6800003051758,NA,US,US-AL,Tuskegee,K06A
K06C,Schaumburg Regional Airport,41.9892997742,-88.1011962891,NA,US,US-IL,Chicago/Schaumburg,K06C
K06D,Rolla Municipal Airport,48.88430023,-99.62090302,NA,US,US-ND,Rolla,K06D
K06M,Eupora Airport,33.5345993041992,-89.3125991821289,NA,US,US-MS,Eupora,K06M
K06U,Jackpot Airport/Hayden Field,41.9760017395,-114.657997131,NA,US,US-NV,Jackpot,06U
K07,Rolla Downtown Airport,37.9356994628906,-91.8134994506836,NA,US,US-MO,Rolla,K07
K07A,Franklin Field,32.1668014526367,-85.809700012207,NA,US,US-AL,Union Springs,K07A
K07F,Gladewater Municipal Airport,32.5288009643555,-94.9717025756836,NA,US,US-TX,Gladewater,K07F
K07R,Bishop Municipal Airport,27.6103000640869,-97.7518997192383,NA,US,US-TX,Bishop,K07R
K07V,Cuchara Valley At La Veta Airport,37.5237998962402,-105.009002685547,NA,US,US-CO,La Veta,K07V
K08,Holly Airport,38.0332984924316,-102.116996765137,NA,US,US-CO,Holly,K08
K08A,Wetumpka Municipal Airport,32.5293998718,-86.3282012939,NA,US,US-AL,Wetumpka,08A
K08C,Riverview Airport,42.9359016418457,-85.8050003051758,NA,US,US-MI,Jenison,K08C
K08D,Stanley Municipal Airport,48.3008003234863,-102.40599822998,NA,US,US-ND,Stanley,K08D
K08K,Harvard State Airport,40.6514015197754,-98.0798034667969,NA,US,US-NE,Harvard,K08K
K08M,Carthage-Leake County Airport,32.7611999512,-89.5300979614,NA,US,US-MS,Carthage,K08M
K09A,Butler-Choctaw County Airport,32.1193008423,-88.1275024414,NA,US,US-AL,Butler,K09A
K09J,Jekyll Island Airport,31.07449913,-81.42780304,NA,US,US-GA,Jekyll Island,09J
K09K,Sargent Municipal Airport,41.6370010375977,-99.3404006958008,NA,US,US-NE,Sargent,K09K
K09M,Charleston Municipal Airport,33.9915008544922,-90.0781021118164,NA,US,US-MS,Charleston,K09M
K09R,Tyler County Airport,30.7751998901367,-94.4585037231445,NA,US,US-TX,Woodville,K09R
K0A2,Hester Memorial Airport,34.0904006958008,-82.5679016113281,NA,US,US-SC,Calhoun Falls,K0A2
K0A3,Smithville Municipal Airport,35.9852981567383,-85.8093032836914,NA,US,US-TN,Smithville,K0A3
K0A4,Johnson City Stolport Airport,36.3637008666992,-82.3089981079102,NA,US,US-TN,Johnson City,K0A4
K0A7,Hendersonville Airport,35.3075981140137,-82.4331970214844,NA,US,US-NC,Hendersonville,K0A7
K0A8,Bibb County Airport,32.9367980957031,-87.0888977050781,NA,US,US-AL,Centreville,K0A8
K0A9,Elizabethton Municipal Airport,36.3712005615234,-82.1733016967773,NA,US,US-TN,Elizabethton,K0A9
K0B1,Bethel Regional Airport,44.4252014160156,-70.8098983764648,NA,US,US-ME,Bethel,K0B1
K0B4,Hartington Municipal Airport,42.6035995483398,-97.2526016235352,NA,US,US-NE,Hartington,K0B4
K0B5,Turners Falls Airport,42.5914001465,-72.5227966309,NA,US,US-MA,Montague,0B5
K0B8,Elizabeth Field,41.2513008118,-72.0316009521,NA,US,US-NY,Fishers Island,0B8
K0C0,Dacy Airport,42.4025001525879,-88.6324005126953,NA,US,US-IL,Harvard,K0C0
K0C4,Pender Municipal Airport,42.11389923,-96.72889709,NA,US,US-NE,Pender,K0C4
K0D8,Gettysburg Municipal Airport,44.98669815,-99.95279694,NA,US,US-SD,Gettysburg,K0D8
K0E0,Moriarty Airport,34.9855995178223,-106.009002685547,NA,US,US-NM,Moriarty,
K0E8,Crownpoint Airport,35.717700958252,-108.202003479004,NA,US,US-NM,Crownpoint,
K0F2,Bowie Municipal Airport,33.6016998291016,-97.7755966186524,NA,US,US-TX,Bowie,K0F2
K0F4,Loup City Municipal Airport,41.2902984619141,-98.9906005859375,NA,US,US-NE,Loup City,K0F4
K0F7,Fountainhead Lodge Airpark,35.3886985778809,-95.5999984741211,NA,US,US-OK,Eufaula,K0F7
K0F9,Tishomingo Airpark,34.1985015869141,-96.6744995117188,NA,US,US-OK,Tishomingo,K0F9
K0G3,Tecumseh Municipal Airport,40.3993988,-96.17140198,NA,US,US-NE,Tecumseh,K0G3
K0G6,Williams County Airport,41.467399597168,-84.5065994262695,NA,US,US-OH,Bryan,K0G6
K0G7,Finger Lakes Regional Airport,42.8835983276367,-76.7810974121094,NA,US,US-NY,Seneca Falls,K0G7
K0H1,Trego Wakeeney Airport,39.004501342773,-99.89289855957,NA,US,US-KS,Wakeeney,0H1
K0I8,Cynthiana-Harrison County Airport,38.3661994934,-84.2833023071,NA,US,US-KY,Cynthiana,0I8
K0J4,Florala Municipal Airport,31.0424995422363,-86.3115997314453,NA,US,US-AL,Florala,K0J4
K0J6,Headland Municipal Airport,31.36429977,-85.3117981,NA,US,US-AL,Headland,K0J6
K0J9,Flying V Airport,40.8678016662598,-97.3542022705078,NA,US,US-NE,Utica,K0J9
K0K7,Humboldt Municipal Airport,42.7360992432,-94.2452011108,NA,US,US-IA,Humboldt,0K7
K0L7,Jean Airport,35.7682991027832,-115.330001831055,NA,US,US-NV,Jean,K0L7
K0L9,Echo Bay Airport,36.3111000061035,-114.463996887207,NA,US,US-NV,Overton,K0L9
K0M0,Billy Free Municipal Airport,33.8847999572754,-91.5345001220703,NA,US,US-AR,Dumas,K0M0
K0M1,Scott Field,35.6377983093262,-88.1279983520508,NA,US,US-TN,Parsons,K0M1
K0M2,Reelfoot Lake Airport,36.4752998352051,-89.3461990356445,NA,US,US-TN,Tiptonville,K0M2
K0M3,John A Baker Field,35.5460014343262,-87.597297668457,NA,US,US-TN,Hohenwald,K0M3
K0M4,Benton County Airport,36.011100769043,-88.1232986450195,NA,US,US-TN,Camden,K0M4
K0M5,Humphreys County Airport,36.1166000366211,-87.7381973266602,NA,US,US-TN,Waverly,K0M5
K0M8,Byerley Airport,32.8259010314941,-91.1876983642578,NA,US,US-LA,Lake Providence,K0M8
K0M9,Delhi Municipal Airport,32.410701751709,-91.4987030029297,NA,US,US-LA,Delhi,K0M9
K0O2,Baker Airport,35.2854995727539,-116.083000183105,NA,US,US-CA,Baker,K0O2
K0Q5,Shelter Cove Airport,40.0275993347168,-124.072998046875,NA,US,US-CA,Shelter Cove,K0Q5
K0R0,Columbia-Marion County Airport,31.297000885,-89.8127975464,NA,US,US-MS,Columbia,K0R0
K0R1,Atmore Municipal Airport,31.0161991119385,-87.4468002319336,NA,US,US-AL,Atmore,K0R1
K0R3,Abbeville Chris Crusta Memorial Airport,29.97579956,-92.084198,NA,US,US-LA,Abbeville,KIYA
K0R4,Concordia Parish Airport,31.5620002746582,-91.5065002441406,NA,US,US-LA,Vidalia,K0R4
K0R5,David G Joyce Airport,31.9636993408203,-92.6603012084961,NA,US,US-LA,Winnfield,K0R5
K0R6,Hampton Municipal Airport,33.5225982666016,-92.4602966308594,NA,US,US-AR,Hampton,K0R6
K0S0,Lind Airport,46.9767990112305,-118.58699798584,NA,US,US-WA,Lind,K0S0
K0S7,Dorothy Scott Airport,48.9589996337891,-119.412002563477,NA,US,US-WA,Oroville,K0S7
K0S9,Jefferson County International Airport,48.0537986755,-122.810997009,NA,US,US-WA,Port Townsend,K0S9
K0V3,Pioneer Village Field,40.5149002075195,-98.9456024169922,NA,US,US-NE,Minden,K0V3
K0V4,Brookneal/Campbell County Airport,37.1417007446,-79.0164031982,NA,US,US-VA,Brookneal,K0V4
K0V6,Mission Sioux Airport,43.3069000244141,-100.627998352051,NA,US,US-SD,Mission,K0V6
K0V7,Kayenta Airport,36.7097015380859,-110.236999511719,NA,US,US-AZ,Kayenta,K0V7
K0VG,Lee County Airport,36.6540985107422,-83.2177963256836,NA,US,US-VA,Jonesville,K0VG
K0W3,Harford County Airport,39.5667991638184,-76.2024002075195,NA,US,US-MD,Churchville,K0W3
K10C,Galt Field,42.4029006958008,-88.3750991821289,NA,US,US-IL,Greenwood/Wonder Lake,K10C
K10G,Holmes County Airport,40.5372009277344,-81.9543991088867,NA,US,US-OH,Millersburg,K10G
K10U,Owyhee Airport,41.9532012939453,-116.188003540039,NA,US,US-NV,Owyhee,K10U
K11,Sam Riggs Airpark,36.2182006835937,-95.6519012451172,NA,US,US-OK,Claremore,K11
K11A,Clayton Municipal Airport,31.88330078125,-85.4849014282227,NA,US,US-AL,Clayton,K11A
K11R,Brenham Municipal Airport,30.21899986,-96.3742981,NA,US,US-TX,Brenham,K11R
K11V,Easton/Valley View Airport,40.3305015564,-104.60900116,NA,US,US-CO,Greeley,K11V
K12D,Tower Municipal Airport,47.8182983398438,-92.2917022705078,NA,US,US-MN,Tower,K12D
K12G,Shelby Community Airport,40.8728981018066,-82.6974029541016,NA,US,US-OH,Shelby,K12G
K12J,Brewton Municipal Airport,31.0506000518799,-87.0655975341797,NA,US,US-AL,Brewton,K12J
K12K,Superior Municipal Airport,40.0463981628418,-98.0600967407227,NA,US,US-NE,Superior,K12K
K12N,Aeroflex-Andover Airport,41.0085983276,-74.7379989624,NA,US,US-NJ,Andover,K12N
K12V,Ona Airpark,38.4408988952637,-82.200798034668,NA,US,US-WV,Milton,K12V
K12Y,Le Sueur Municipal Airport,44.4375,-93.9126968383789,NA,US,US-MN,Le Sueur,K12Y
K13,Mohawk Valley Airport,42.8680992126465,-74.0287017822266,NA,US,US-NY,Scotia,K13
K13C,Lakeview-Airport-Griffith Field,43.4520988464,-85.2648010254,NA,US,US-MI,Lakeview,K13C
K13K,Eureka Municipal Airport,37.8516006469727,-96.2917022705078,NA,US,US-KS,Eureka,K13K
K14A,Lake Norman Airpark,35.6129989624023,-80.8993988037109,NA,US,US-NC,Mooresville,K14A
K14F,Hamlin Municipal Airport,32.8501014709473,-100.138000488281,NA,US,US-TX,Hamlin,K14F
K14G,Fremont Airport,41.3330993652344,-83.1612014770508,NA,US,US-OH,Fremont,K14G
K14J,Carl Folsom Airport,31.4099998474121,-86.0903015136719,NA,US,US-AL,Elba,K14J
K14M,Hollandale Municipal Airport,33.1825981140137,-90.8307037353516,NA,US,US-MS,Hollandale,K14M
K14Y,Todd Field,45.8986015319824,-94.8739013671875,NA,US,US-MN,Long Prairie,K14Y
K15F,Haskell Municipal Airport,33.1915016174316,-99.717903137207,NA,US,US-TX,Haskell,K15F
K15J,Cook County Airport,31.137800216675,-83.453300476074,NA,US,US-GA,Adel,15J
